Month,Daytype,Hour,Appliances,Cooking,Cooling,Electronics,ExteriorLighting,HeatCool,Heating,InteriorLighting,Miscellaneous,Panel,Refrigeration,Service,Total,Ventilation,WaterHeating
1.0,SATURDAY,2.0,0.09783952715773818,0.006160714285714285,0.01428571428571429,0.13171588612142857,0.0011607142857142858,0.0,0.2544032832339286,0.018697822425,0.19835295833749997,0.16866071428571425,0.11268915709107141,1.987356377589286,2.011284949017857,0.0,0.038142857142857145
1.0,SATURDAY,3.0,0.05636318862976197,0.0009821428571428572,0.01839285714285715,0.12878538467737932,0.0011607142857142858,0.0,0.2755506524142857,0.013903834323214284,0.2897816577375,0.17571428571428574,0.11559884813214284,2.0583392857142857,2.0833392857142856,0.0,0.019642857142857146
1.0,SATURDAY,4.0,0.04968744202499999,0.0,0.016428571428571435,0.13082560329166734,0.0011607142857142858,0.0,1.238859695914881,0.021844687501785715,0.29746023065535715,0.16651785714285713,0.11397581573571429,3.0924655612499996,3.118179846964286,0.0,0.03339285714285714
1.0,SATURDAY,5.0,0.048099413693452504,0.008571428571428572,0.016607142857142865,0.13314760288423258,0.0011607142857142858,0.0,1.6645826984583336,0.025098204362500008,0.26064045982321427,0.17401785714285709,0.10838350925000005,3.5729387754464303,3.5981173468750014,0.0,0.07123214285714285
1.0,SATURDAY,6.0,0.054007398511904996,0.00017857142857142857,0.015178571428571434,0.13517942824999998,0.0011607142857142858,0.0,2.0863059123839287,0.03416626984285714,0.29117622916428576,0.17580357142857142,0.11048311340000001,4.1198048468750015,4.145161989732144,0.0,0.06785714285714285
1.0,SATURDAY,7.0,0.10727736124761912,0.02928571428571428,0.01857142857142858,0.1428563738172613,0.0011607142857142858,0.0,1.975811566167857,0.09251143619464283,0.22363952827321434,0.15437499999999998,0.11553576020535715,4.444869898214284,4.470405612499999,0.0,0.18075
1.0,SATURDAY,8.0,0.1738077110157739,0.043392857142857136,0.01821428571428572,0.1657747025547625,0.0011607142857142858,0.0,2.1690714611107147,0.12251527435357147,0.22817670982321422,0.14169642857142856,0.11751533769821432,4.805941325892859,4.831655611607144,0.0,0.30632525508928576
1.0,SATURDAY,9.0,0.35608686433988174,0.039457908124999996,0.017678571428571436,0.18957513782202381,0.0011607142857142858,0.0,1.6733308777994047,0.16097261645714278,0.2685303958321429,0.14276785714285714,0.1256607081178571,4.7420399657446435,4.768289965744643,0.0,0.38363647955357144
1.0,SATURDAY,10.0,0.32855658429047624,0.059508928571428574,0.016785714285714293,0.19162571106553836,0.0011607142857142858,0.0,1.480013422317857,0.14799076387678567,0.281980184525,0.14348214285714284,0.12617281525,4.708155611785713,4.7413698974999985,0.0,0.5440586734821429
1.0,SATURDAY,11.0,0.3698027946863093,0.06483928571428571,0.01928571428571429,0.20257471086459108,0.0011607142857142858,0.0,1.1873570706535712,0.1291146717267857,0.19098074999999998,0.1363392857142857,0.11967378170535717,4.245582907857142,4.269511479285714,0.0,0.553992346875
1.0,SATURDAY,12.0,0.3358994773214286,0.020714285714285713,0.016607142857142862,0.22393904234315537,0.0011607142857142858,0.0,0.9595572902892858,0.12924953044821427,0.16733301636964287,0.13901785714285714,0.13003410485535719,3.6756926020535707,3.698728316339285,0.0,0.3315714285714287
1.0,SATURDAY,13.0,0.5069679911642856,0.014617346964285714,0.02089285714285715,0.22964716915148742,0.0011607142857142858,0.0,0.7904408760428572,0.10225701885178572,0.20121612202499997,0.13749999999999998,0.1317639943017857,3.6771926021428563,3.6989783164285703,0.0,0.3556862244642857
1.0,SATURDAY,14.0,0.3378932448824404,0.015357142857142857,0.028750000000000005,0.23221187538541538,0.0011607142857142858,0.0,0.6947159837714286,0.10900449356071425,0.20164593600892866,0.15062499999999998,0.12704221918749997,3.1961096939285736,3.2187882653571447,0.0,0.17200382651785714
1.0,SATURDAY,15.0,0.42176163883125006,0.06050382660714286,0.03785714285714287,0.2429420935008991,0.0011607142857142858,0.0,0.7049883865297624,0.11942305788928571,0.1531618437517857,0.14928571428571427,0.13906600636607144,3.4215344397321394,3.443677296874997,0.0,0.22627423473214286
1.0,SATURDAY,16.0,0.3937542600312499,0.07780357142857142,0.019464285714285722,0.24748280290892918,0.0011607142857142858,0.0,0.9290920623857142,0.1427533192285714,0.20757661904642855,0.15526785714285715,0.13814841413035714,3.9477385204464275,3.971488520446428,0.0,0.37358418366071433
1.0,SATURDAY,17.0,0.357943665941965,0.131875,0.01857142857142858,0.2578892397812494,0.0011607142857142858,0.0,0.9937043280839284,0.15607957758392854,0.2694430461321428,0.15910714285714284,0.13075105075000001,4.2347436218749985,4.259207907589285,0.0,0.32890433669642866
1.0,SATURDAY,18.0,0.23763419453244053,0.08782015303571426,0.020535714285714293,0.26227427650327384,0.0011607142857142858,0.0,0.8681056050613087,0.17728326777321435,0.3245180684517857,0.15714285714285717,0.137331518725,4.012832907678573,4.044082907678573,0.0,0.19058035714285718
1.0,SATURDAY,19.0,0.47646242069702377,0.03214285714285715,0.015357142857142863,0.28115504890238874,0.0011607142857142858,0.0,1.2007373672357147,0.19959126594464288,0.2591353988107143,0.14848214285714287,0.13434317736428575,4.572112244910714,4.6537193877678575,0.0,0.2611964285714286
1.0,SATURDAY,20.0,0.4289455061892857,0.01107142857142857,0.014642857142857147,0.29891587486549115,0.0011607142857142858,0.0,0.9155245005946429,0.20818297122142868,0.2294645252964286,0.139375,0.12627833310535716,4.126732739821429,4.155304168392857,0.0,0.21584311223214286
1.0,SATURDAY,21.0,0.5322484323520833,0.003928571428571429,0.015535714285714292,0.2783485838005952,0.0011607142857142858,0.0,1.1699695388089286,0.1790296874857143,0.24207217261785713,0.1491964285714286,0.1273994495875,4.353070152946428,4.378248724374999,0.0,0.19342857142857142
1.0,SATURDAY,22.0,0.2406422775232143,0.0023214285714285715,0.01857142857142858,0.2303726734550597,0.0011607142857142858,0.0,0.5864280986589286,0.13949780993214284,0.23291154315357135,0.13937499999999997,0.13023151917142853,3.007920918392857,3.0332780612500003,0.0,0.11080357142857143
1.0,SATURDAY,23.0,0.23259784517857152,0.0,0.01875000000000001,0.18773868612470254,0.0011607142857142858,0.0,0.2962931648464286,0.0813696964535714,0.2146976636928572,0.14651785714285714,0.12244465991250005,2.4754132652678567,2.4986275509821425,0.0,0.15441454080357145
1.0,SUNDAY,0.0,0.10657290467321426,0.0,0.01571428571428572,0.16167145021369003,0.0011607142857142858,0.0,0.21308178896607144,0.0416323006017857,0.3050686324375,0.14812499999999998,0.11993185932321426,2.1378494898214284,2.16052806125,0.0,0.06499999999999999
1.0,SUNDAY,1.0,0.05243125481428572,0.0,0.015178571428571434,0.15542626876607266,0.0011607142857142858,0.0,0.22387117766428566,0.03266112953571428,0.25153286607321423,0.14357142857142854,0.11429642594285716,1.9648022959821425,1.983373724553571,0.0,0.04232142857142857
1.0,SUNDAY,2.0,0.04417378056428571,0.0,0.015535714285714292,0.1380185100642857,0.0011607142857142858,0.0,0.3543164743714286,0.03270365575714286,0.22853267261964283,0.14508928571428573,0.11014900833928574,2.0907397966071426,2.108061225178571,0.0,0.03232142857142857
1.0,SUNDAY,3.0,0.06972373585624998,0.0,0.01860714285714286,0.1255190992976196,0.0011607142857142858,0.0,0.33996489065892854,0.02342654960535714,0.2165689866107142,0.14821428571428572,0.11463303956190543,2.0768431123214284,2.1159502551785714,0.0,0.025191326517857143
1.0,SUNDAY,4.0,0.11004586839821426,0.0,0.015000000000000005,0.12389723548452268,0.0011607142857142858,0.0,0.9717303801303573,0.020079092262499997,0.2831387172625,0.1500892857142857,0.11196049521785711,2.8285637755357134,2.9074923469642853,0.0,0.04642857142857142
1.0,SUNDAY,5.0,0.04539965693660715,0.0,0.015535714285714292,0.12216893477410837,0.0011607142857142858,0.0,2.4327775352839285,0.02179634920892857,0.25931681845357146,0.14294642857142859,0.11677671771607136,4.3735688776785695,4.398747449107141,0.0,0.03571428571428571
1.0,SUNDAY,6.0,0.05624175354196429,0.0066071428571428574,0.017678571428571436,0.12734447599345197,0.0011607142857142858,0.0,2.2719928428386904,0.05596047619285714,0.3254228452357143,0.14776785714285715,0.11275373722678575,4.462266580982141,4.487623723839284,0.0,0.104375
1.0,SUNDAY,7.0,0.1773900573276786,0.02375,0.017678571428571436,0.13759375333276788,0.0011607142857142858,0.0,1.9279347483630946,0.1127839666107143,0.2431043943446429,0.1285714285714286,0.11589328058571427,4.687432396874997,4.712075254017855,0.0,0.33553571428571427
1.0,SUNDAY,8.0,0.3697778413357143,0.024017857142857146,0.02125000000000001,0.16509002794852584,0.0011607142857142858,0.0,1.480207117770832,0.1461217648732143,0.21389180356785714,0.124375,0.12558448040714282,4.556946429017857,4.581946429017856,0.0,0.4166045920535715
1.0,SUNDAY,9.0,0.49267448196517855,0.019859693839285715,0.02250000000000001,0.20659740370036453,0.0011607142857142858,0.0,1.5638558864357148,0.10414455059464289,0.21331646726071435,0.11187470142857144,0.12375515728214286,4.800650945267857,4.848150945267856,0.0,0.5274209183928572
1.0,SUNDAY,10.0,0.5612808857160714,0.027589285714285715,0.021785714285714294,0.23047993697043292,0.0011607142857142858,0.0,1.5224162360006233,0.0998996840946429,0.2843688348214286,0.115625,0.11948859301071427,5.073056122410714,5.171091836696428,0.0,0.7539961734821429
1.0,SUNDAY,11.0,0.7294822025053568,0.039017857142857146,0.01803571428571429,0.23625696509405553,0.0011607142857142858,0.0,1.103465755826191,0.10034147503611072,0.19198858184821427,0.12482142857142857,0.1256832118357143,4.496806122500002,4.595198979642859,0.0,0.4929285714285715
1.0,SUNDAY,12.0,0.6084171921363095,0.04348214285714286,0.01875000000000001,0.2442887947000008,0.0011607142857142858,0.0,1.3170572941476197,0.07889455306964285,0.17738952827321428,0.16348214285714285,0.13155700956785715,4.442960459196429,4.487603316339286,0.0,0.3069285714285715
1.0,SUNDAY,13.0,0.5535278146357148,0.078375,0.018214285714285718,0.2627073505895847,0.0011607142857142858,0.0,0.9042618685934519,0.09279765900714287,0.16367885416428568,0.15732142857142856,0.1412783226142857,4.087989795982144,4.179239795982143,0.0,0.39344515303571426
1.0,SUNDAY,14.0,0.5520602359553566,0.07819642857142857,0.02196428571428572,0.2654054740598216,0.0011607142857142858,0.0,0.8377676496535708,0.09413645777321424,0.1588886830357143,0.14982142857142855,0.14142360707321425,3.8003533164285725,3.8271390307142865,0.0,0.1993112244642857
1.0,SUNDAY,15.0,0.6070568651446429,0.14973214285714284,0.019821428571428577,0.26826254450327147,0.0011607142857142858,0.0,0.713018953274406,0.10634479258214283,0.10653019196428568,0.16276785714285716,0.1401247563892857,3.8134426020535708,3.8354068877678564,0.0,0.25045280616071425
1.0,SUNDAY,16.0,0.428740594491666,0.18507142857142858,0.02125000000000001,0.27102155477947343,0.0011607142857142858,0.0,0.7273402023833334,0.13235396445,0.08051301190178572,0.16178571428571428,0.13698337811071432,3.9930599489285723,4.014667091785715,0.0,0.43978188776785704
1.0,SUNDAY,17.0,0.5563101028428582,0.1815982142857143,0.021607142857142863,0.26975923187529777,0.0011607142857142858,0.0,0.9414184907761918,0.1872284710232143,0.20769632738214286,0.20687499999999998,0.14009423147500003,4.671934949017858,4.695149234732144,0.0,0.4312857142857141
1.0,SUNDAY,18.0,0.5510845469934517,0.13671428571428573,0.016250000000000007,0.27017386233005825,0.0011607142857142858,0.0,0.9159154006363089,0.19345272634642852,0.2777288586321428,0.23508928571428567,0.13907488995357145,4.679183673392857,4.718647959107143,0.0,0.29010714285714284
1.0,SUNDAY,19.0,0.5654508347776799,0.05593750000000001,0.01446428571428572,0.2928016541925594,0.0011607142857142858,0.0,0.9813397348595226,0.1692029955642857,0.2256677306553572,0.22196428571428567,0.14235529203035716,4.5512283159821445,4.605514030267858,0.0,0.25521556125000006
1.0,SUNDAY,20.0,0.5734013227723214,0.025714285714285714,0.016071428571428577,0.29538610252649616,0.0011607142857142858,0.0,1.046031058160119,0.18472451208214283,0.15259212946428574,0.2500892857142857,0.13344532519642857,4.358816326517856,4.383994897946429,0.0,0.1696875
1.0,SUNDAY,21.0,0.33504367928363105,0.013392857142857142,0.017142857142857147,0.2742438961392847,0.0011607142857142858,0.0,1.029517824475,0.19355006113392856,0.14089079018035716,0.17250000000000001,0.13533949335714285,3.988104591964285,4.009890306249999,0.0,0.23805229589285717
1.0,SUNDAY,22.0,0.2642600584755959,0.01482142857142857,0.015000000000000005,0.2088331258732161,0.0011607142857142858,0.0,0.5979113830946429,0.14938384223571427,0.15481177083571426,0.13714285714285715,0.1264953045232143,3.0449681123214263,3.0638966837499972,0.0,0.17673214285714284
1.0,SUNDAY,23.0,0.2120139504133929,0.0032142857142857147,0.017678571428571436,0.16034030775209304,0.0011607142857142858,0.0,0.3145015684625,0.07734226526785713,0.21576633779464285,0.1369642857142857,0.11727218008750004,2.305996173392857,2.323674744821428,0.0,0.07419642857142858
1.0,HOLIDAY,0.0,0.14789494626071428,0.0,0.014285714285714282,0.12490271533214392,0.0,0.0,0.18480987089642856,0.060870998185714294,0.1988333541678571,0.22107142857142856,0.12121653681785716,2.1506096939285713,2.173466836785714,0.0,0.08057142857142859
1.0,HOLIDAY,1.0,0.10540071405178571,0.015178571428571428,0.011785714285714285,0.12389487746309392,0.0,0.0,0.4330672619642857,0.03754814484642858,0.16126352083214288,0.20642857142857146,0.13769960524285713,2.2453673469642856,2.2685816326785715,0.0,0.044642857142857144
1.0,HOLIDAY,2.0,0.06751211245000001,0.00875,0.012499999999999999,0.11002943202976075,0.0,0.0,0.4002771028321429,0.008034484125000001,0.23676367261785716,0.20928571428571427,0.12533494647857144,2.210364795892857,2.2342933673214285,0.0,0.03633928571428572
1.0,HOLIDAY,3.0,0.06518087940714284,0.0,0.011428571428571429,0.10739161820655001,0.0,0.0,0.5035813248571428,0.011430476185714284,0.15069232439642857,0.21339285714285713,0.11082112789999998,2.2310510203571434,2.256765306071429,0.0,0.04785714285714286
1.0,HOLIDAY,4.0,0.05110091482500001,0.0,0.012499999999999999,0.10723304690536928,0.0,0.0,1.325784049207143,0.00808875,0.23797653571428573,0.21767857142857144,0.10048557947500002,3.1261096928571424,3.151823978571428,0.0,0.014642857142857143
1.0,HOLIDAY,5.0,0.06002338406547501,0.0,0.011785714285714285,0.1070919266904775,0.0,0.0,2.363245106803571,0.02031490079285714,0.2210499136892857,0.2117857142857143,0.10495382065714287,4.255418367857143,4.281489796428571,0.0,0.11839285714285716
1.0,HOLIDAY,6.0,0.0729601131761893,0.003928571428571429,0.015,0.11098604453630964,0.0,0.0,2.2801671405035715,0.06850112103571429,0.16154930952142857,0.21714285714285714,0.10039680399642859,4.416757651785715,4.443186223214286,0.0,0.1795
1.0,HOLIDAY,7.0,0.3175236042839286,0.02696428571428572,0.015714285714285712,0.12443619070543,0.0,0.0,1.9500363139785715,0.12982457174642856,0.22533454761785718,0.18821428571428572,0.10186695005714287,4.7607678571428576,4.7868392857142865,0.0,0.2437857142857143
1.0,HOLIDAY,8.0,0.2860153665553571,0.04660714285714286,0.011785714285714285,0.15950686141845358,0.0,0.0,1.5792525727321431,0.12435935516428574,0.10247866071785715,0.19071428571428567,0.11453438942142859,4.2738061225,4.299877551071428,0.0,0.14446428571428574
1.0,HOLIDAY,9.0,0.43221132480118934,0.03875,0.017857142857142856,0.18118194350313074,0.0,0.0,1.5352624036178573,0.12153265475714288,0.11426372916785713,0.19660714285714284,0.11770919227500001,4.5132142857142865,4.538928571428572,0.0,0.3101785714285715
1.0,HOLIDAY,10.0,0.5814398455380966,0.028214285714285716,0.02,0.19505013092702453,0.0,0.0,1.5700404671607142,0.09944038531071431,0.26666619940714287,0.12607142857142856,0.1179655778535714,4.73947193875,4.829471938750001,0.0,0.4293571428571428
1.0,HOLIDAY,11.0,0.7876408975666688,0.04357142857142858,0.01964285714285714,0.21475327481387071,0.0,0.0,1.287663636425,0.09998162537857143,0.2350983273821429,0.13017857142857142,0.10759145167142857,4.529033163392856,4.555104591964284,0.0,0.30125
1.0,HOLIDAY,12.0,0.6248701436434535,0.05946428571428571,0.01857142857142857,0.20295764085957207,0.0,0.0,1.3101371204607144,0.11426591269642858,0.11640872618928573,0.13499999999999998,0.11765193748571427,4.240367346964285,4.2660816326785715,0.0,0.26230102035714287
1.0,HOLIDAY,13.0,0.4419394513071429,0.07535714285714287,0.02214285714285714,0.2044135104191754,0.0,0.0,1.0767066647880965,0.091270464825,0.13613861607142858,0.12268157089285715,0.1219829810738107,3.707689223928572,3.7334035096428577,0.0,0.17846938767857146
1.0,HOLIDAY,14.0,0.31817524609285713,0.08199999999999999,0.012499999999999999,0.22815158479232323,0.0,0.0,1.2076853742797606,0.1075226289607143,0.12141981547142856,0.11642857142857145,0.12286999386428568,3.709229591785714,3.860301020357143,0.0,0.14350000000000002
1.0,HOLIDAY,15.0,0.4096926173785716,0.15053571428571427,0.011785714285714285,0.243653392232174,0.0,0.0,0.8455696173321439,0.12798012096071432,0.09247231250357144,0.060178571428571435,0.1200230988428571,3.5534438776785713,3.6191581633928567,0.0,0.12628571428571428
1.0,HOLIDAY,16.0,0.3984972320982143,0.09964285714285714,0.014285714285714285,0.24914877653934867,0.0,0.0,1.0947834575607143,0.18009776917857145,0.149616383925,0.08678571428571429,0.12231992423214287,3.977316326607142,4.042673469464285,0.0,0.23554081625000003
1.0,HOLIDAY,17.0,0.39330574131190355,0.21571938767857143,0.016785714285714286,0.2490802063053911,0.0,0.0,1.224234311627383,0.21784224205714284,0.18632183928571427,0.09607142857142859,0.1186946261928571,4.673507653214285,4.697793367499999,0.0,0.3371938775
1.0,HOLIDAY,18.0,0.5352122368458356,0.1645,0.015357142857142856,0.2562894295041954,0.0,0.0,0.8630808649999999,0.26303795634285715,0.20496799405000002,0.09321428571428572,0.13069652623928574,4.416948979821429,4.441234694107143,0.0,0.21385714285714288
1.0,HOLIDAY,19.0,0.5625056652839285,0.06464285714285714,0.011785714285714287,0.2792750924006579,0.0,0.0,0.9517861535892858,0.23068894642142856,0.26048050297500003,0.11160714285714288,0.12684472236785713,4.570242346964286,4.594885204107144,0.0,0.30960714285714286
1.0,HOLIDAY,20.0,0.3831271222053572,0.037142857142857144,0.009285714285714286,0.2779727305291814,0.0,0.0,1.057140391682143,0.20255505952500005,0.2085595,0.09732142857142857,0.12581386709285716,4.295556122499998,4.320913265357141,0.0,0.2032142857142857
1.0,HOLIDAY,21.0,0.3248949915511928,0.025714285714285714,0.009285714285714286,0.26036217131676,0.0,0.0,1.2564809373952393,0.17404418145000003,0.23798436904642856,0.11285714285714286,0.13710660958214288,4.332867346964289,4.35822448982143,0.0,0.17066326535714285
1.0,HOLIDAY,22.0,0.356985561924407,0.018571428571428572,0.014285714285714285,0.1916845422607143,0.0,0.0,0.6246346028428571,0.1547319996892857,0.1920874136892857,0.09839285714285714,0.12824925754642857,3.205061821607143,3.2847046787499994,0.0,0.21145408160714294
1.0,HOLIDAY,23.0,0.1315914366642857,0.016428571428571428,0.011071428571428569,0.15083017625595105,0.0,0.0,0.23688328340714285,0.07701618055357143,0.1969827261857143,0.11267857142857143,0.12102143585,2.196752551071428,2.232466836785714,0.0,0.13446428571428573
2.0,WEEKDAY,0.0,0.09253869601610247,0.0010150375939849624,0.014924812030075178,0.1351842879418543,0.0,0.0,0.07129295555488714,0.03923255251466164,0.12365704041253121,0.11817669172932331,0.1338051053778196,1.6331345327819538,1.6571194951879684,0.0,0.07125939849624062
2.0,WEEKDAY,1.0,0.07198726117083386,0.0012142857142857142,0.01378571428571428,0.12260161799732164,0.0,0.0,0.14553790853404774,0.028074476682857136,0.18218763690535733,0.120375,0.13500850868357142,1.7003201530892855,1.724248724517857,0.0,0.04379464285714287
2.0,WEEKDAY,2.0,0.05429544275190554,0.0009285714285714286,0.013499999999999988,0.11760490248946463,0.0,0.0,0.1832952030927386,0.019178204959999993,0.15748772410654818,0.12303499999999999,0.13357420636000006,1.6778099489642848,1.7019528061071416,0.0,0.03823571428571429
2.0,WEEKDAY,3.0,0.04955566359416649,0.0003214285714285714,0.01607142857142856,0.11713452902648819,2.192460357142857e-06,0.0,0.42924183728321375,0.015455249007936425,0.15562996815452365,0.1223214285714286,0.1322570355632143,1.959234438857143,1.983305867428572,0.0,0.039623214285714296
2.0,WEEKDAY,4.0,0.05370456640267829,0.0006071428571428571,0.016107142857142844,0.11699179192238084,0.0,0.0,1.1865647396645245,0.018237613551895713,0.19779299702273823,0.1230178571428571,0.12742537767107145,2.8761341833571414,2.9004198976428555,0.0,0.057478571428571434
