siteid,time,InteriorLighting,Ventilation,Heating,Cooking,Electronics,HeatCool,Refrigeration,Service,Total,Panel,WaterHeating,Appliances,ExteriorLighting,Miscellaneous,Cooling
23960,2012-04-01 00:00:00,0.0,0.0,0.027362666600000002,0.0,0.0485118334,0.0,0.0688176668,2.8600000000000003,2.8600000000000003,0.0,1.04,0.0,0.0,0.0,0.0
23960,2012-04-01 01:00:00,0.0,0.0,0.0273928334,0.0,0.100660833,0.0,0.0703763334,2.62,2.62,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 02:00:00,0.0,0.0,0.0274323334,0.0,0.09389250000000002,0.0,0.084732,2.64,2.64,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 03:00:00,0.0,0.0,1.1510535000000002,0.0,0.057621667,0.0,0.050179,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 04:00:00,0.0,0.0,2.1968188334,0.0,0.0314003336,0.0,0.0832598334,2.58,2.58,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 05:00:00,0.0,0.0,2.1781858334,0.0,0.030964667,0.0,0.08174833340000001,2.88,2.8800000000000003,0.0,0.0,0.0,0.0,0.26,0.0
23960,2012-04-01 06:00:00,0.0,0.0,2.1690988332,0.0,0.030990000000000004,0.0,0.0400140002,2.8000000000000003,2.8,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 07:00:00,0.0,0.0,2.1719495,0.0,0.031012333599999997,0.0,0.0778058334,2.7800000000000002,2.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 08:00:00,0.0,0.0,2.1409301664,0.0,0.030988333,0.0,0.0758888334,7.24,7.24,0.0,4.140000000000001,0.0,0.0,0.12,0.0
23960,2012-04-01 09:00:00,0.0,0.0,2.1672738332000003,0.0,0.0344988336,0.0,0.04577066659999999,8.16,8.16,0.0,6.420000000000001,0.0,0.0,0.0,0.0
23960,2012-04-01 10:00:00,0.0,0.0,2.148971,0.0,0.04123183319999999,0.0,0.076496,0.34,0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 11:00:00,0.0,0.0,2.1248001666,0.0,0.0402463336,0.0,0.082812,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 12:00:00,0.0,0.0,1.2258514998,0.0,0.040194000199999996,0.0,0.0377461666,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 13:00:00,0.0,0.0,0.027303833200000002,0.0,0.0406931664,0.0,0.0726681668,1.7000000000000002,1.7000000000000002,0.0,1.42,0.0,0.0,0.0,0.0
23960,2012-04-01 14:00:00,0.0,0.0,0.0274614998,0.0,0.040857000000000004,0.0,0.0773263334,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 15:00:00,0.0,0.0,0.0274948332,0.0,0.0407175,0.0,0.0361279998,2.0200000000000005,2.02,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 16:00:00,0.0,0.0,0.0275101666,0.0,0.0410288332,0.0,0.0686765,2.88,2.88,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 17:00:00,0.0,0.0,0.027543,0.0,0.041176833600000004,0.0,0.0727850002,2.7800000000000002,2.7800000000000002,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 18:00:00,0.0,0.0,1.3991570000000002,0.0,0.0416373332,0.0,0.036604666800000005,2.8000000000000003,2.8,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 19:00:00,0.0,0.0,2.1590934998,0.0,0.0417123336,0.0,0.0704285,3.04,3.04,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 20:00:00,0.0,0.0,2.1784696668000003,0.0,0.0415295002,0.0,0.0728281666,5.12,5.119999999999999,0.0,2.12,0.0,0.0,0.08,0.0
23960,2012-04-01 21:00:00,0.0,0.0,2.1815903334,0.0,0.0409229998,0.0,0.038730499999999994,2.5999999999999996,2.6,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 22:00:00,0.0,0.0,2.1639031668,0.0,0.0415850002,0.0,0.1414921666,2.5999999999999996,2.6,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-01 23:00:00,0.0,0.0,2.1343691666,0.0,0.0413153338,0.0,0.0573315,2.66,2.66,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 00:00:00,0.0,0.0,2.1583156668000005,0.0,0.0412533332,0.0,0.0751563334,2.58,2.58,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 01:00:00,0.0,0.0,2.1773195,0.0,0.0409408334,0.0,0.072926,3.9599999999999995,3.96,0.0,1.34,0.0,0.0,0.0,0.0
23960,2012-04-02 02:00:00,0.0,0.0,2.1616541668000004,0.0,0.0409395,0.0,0.0469001666,2.6799999999999997,2.6799999999999997,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 03:00:00,0.0,0.0,2.1797988334,0.0,0.0411429998,0.0,0.07073,2.7199999999999998,2.72,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 04:00:00,0.0,0.0,2.1911631668,0.0,0.0414269996,0.0,0.065841,2.5999999999999996,2.6,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 05:00:00,0.0,0.0,2.1811868334,0.0,0.041339,0.0,0.1051556666,2.6400000000000006,2.6399999999999997,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 06:00:00,0.0,0.0,2.1689146668,0.0,0.041246667,0.0,0.215088,3.34,3.34,0.0,0.0,0.0,0.0,0.1,0.0
23960,2012-04-02 07:00:00,0.0,0.0,2.1342958332000004,0.0,0.04151500000000001,0.0,0.0724274998,3.24,3.2399999999999998,0.0,2.24,0.0,0.0,0.0,0.0
23960,2012-04-02 08:00:00,0.0,0.0,2.1375026668000006,0.0,0.0413606666,0.0,0.0696526668,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 09:00:00,0.0,0.0,2.1238541668,0.0,0.0412366666,0.0,0.1192691666,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 10:00:00,0.0,0.0,0.6142433334000001,0.0,0.034530000000000005,0.0,0.0397783332,0.22000000000000003,0.22,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 11:00:00,0.0,0.0,0.0274175,0.0,0.031836666400000005,0.0,0.0696925,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 12:00:00,0.0,0.0,0.0274518334,0.0,0.0318466666,0.0,0.0647988334,0.24000000000000002,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 13:00:00,0.0,0.0,0.0276141666,0.0,0.0318663334,0.0,0.0363531666,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 14:00:00,0.0,0.0,0.0275541666,0.0,0.0319588336,0.0,0.06521783340000001,1.46,1.4600000000000002,0.0,1.24,0.0,0.0,0.0,0.0
23960,2012-04-02 15:00:00,0.0,0.0,0.0276423332,0.0,0.0320195002,0.0,0.06616850020000001,0.24000000000000002,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 16:00:00,0.0,0.0,0.027571166600000002,0.0,0.0320298336,0.0,0.032326,0.2,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 17:00:00,0.0,0.0,0.0274628332,0.0,0.0319093332,0.0,0.06179116660000001,0.24000000000000002,0.24000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 18:00:00,0.0,0.0,0.0276075,0.0,0.0321375002,0.0,0.061244999999999994,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 19:00:00,0.0,0.0,0.0277076668,0.0,0.032149000000000004,0.0,0.0314694998,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 20:00:00,0.0,0.0,0.027511666400000002,0.0,0.0319549998,0.0,0.059794166800000007,0.22000000000000003,0.22,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 21:00:00,0.0,0.0,0.0275066666,0.0,0.0319575,0.0,0.06298250000000001,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 22:00:00,0.0,0.0,0.0275316668,0.0,0.031696666600000006,0.0,0.0389016666,0.18,0.18000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-02 23:00:00,0.0,0.0,0.0275508332,0.0,0.0316808334,0.0,0.0597018332,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 00:00:00,0.0,0.0,0.0276275,0.0,0.0317726668,0.0,0.05633466660000001,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 01:00:00,0.0,0.0,0.0276,0.0,0.031654166799999994,0.0,0.0356266666,0.2,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 02:00:00,0.0,0.0,0.0276656666,0.0,0.0318140002,0.0,0.0572671668,1.7200000000000002,1.7200000000000002,0.0,1.44,0.0,0.0,0.0,0.0
23960,2012-04-03 03:00:00,0.0,0.0,0.0475829998,0.0,0.031783833399999996,0.0,0.03627,0.22000000000000003,0.22,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 04:00:00,0.0,0.0,0.0275908334,0.0,0.0318016666,0.0,0.0565316666,0.36000000000000004,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 05:00:00,0.0,0.0,0.0277708332,0.0,0.032031666800000004,0.0,0.056415000199999996,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 06:00:00,0.0,0.0,0.0278025,0.0,0.0321283336,0.0,0.0285341666,0.38,0.38000000000000006,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 07:00:00,0.0,0.0,0.0278016666,0.0,0.0321124996,0.0,0.056745,0.33999999999999997,0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 08:00:00,0.0,0.0,0.0276433334,0.0,0.0319765002,0.0,0.049661666800000004,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 09:00:00,0.0,0.0,0.0276441666,0.0,0.032049167,0.0,0.034251666800000004,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 10:00:00,0.0,0.0,0.0276933332,0.0,0.0323658332,0.0,0.0587508334,0.24000000000000002,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 11:00:00,0.0,0.0,0.0276324998,0.0,0.0322908336,0.0,0.035195833399999994,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 12:00:00,0.0,0.0,0.0277311666,0.0,0.032535166399999996,0.0,0.0545196666,0.24000000000000002,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 13:00:00,0.0,0.0,0.0277418332,0.0,0.0325243334,0.0,0.0401925,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 14:00:00,0.0,0.0,0.0276005,0.0,0.0323281668,0.0,0.0413843334,1.7400000000000002,1.7400000000000002,0.0,1.5,0.0,0.0,0.0,0.0
23960,2012-04-03 15:00:00,0.0,0.0,0.0276415,0.0,0.032348333199999996,0.0,0.048657,0.22000000000000003,0.22,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 16:00:00,0.0,0.0,0.0276740002,0.0,0.0324468334,0.0,0.028291,0.2,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 17:00:00,0.0,0.0,0.0274878332,0.0,0.032339833,0.0,0.0542523332,0.24000000000000002,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 18:00:00,0.0,0.0,0.027660999800000002,0.0,0.0324566666,0.0,0.028389333200000002,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 19:00:00,0.0,0.0,0.027711999799999998,0.0,0.0324169998,0.0,0.0558498334,0.24000000000000002,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 20:00:00,0.0,0.0,0.0276083334,0.0,0.0322408334,0.0,0.0538901666,0.5599999999999999,0.5599999999999999,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 21:00:00,0.0,0.0,0.0275858332,0.0,0.0321518332,0.0,0.028421333400000002,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 22:00:00,0.0,0.0,0.0475590002,0.0,0.031879000000000005,0.0,0.0618746668,0.24000000000000002,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-03 23:00:00,0.0,0.0,0.0275601668,0.0,0.0317393334,0.0,0.0425768334,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 00:00:00,0.0,0.0,0.0076421666,0.0,0.0318135002,0.0,0.0439585,1.8399999999999999,1.8399999999999999,0.0,1.6,0.0,0.0,0.0,0.0
23960,2012-04-04 01:00:00,0.0,0.0,0.047582,0.0,0.031827999999999995,0.0,0.0545108334,0.4,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 02:00:00,0.0,0.0,0.0276094998,0.0,0.0318341664,0.0,0.028468500000000004,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 03:00:00,0.0,0.0,0.0276265002,0.0,0.031847333,0.0,0.053788,0.22000000000000003,0.22,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 04:00:00,0.0,0.0,0.027667333199999998,0.0,0.03178,0.0,0.2169768332,0.24000000000000002,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 05:00:00,0.0,0.0,0.0277528336,0.0,0.0319520002,0.0,0.0793141668,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 06:00:00,0.0,0.0,0.0277449998,0.0,0.0320039998,0.0,0.0580641666,0.24000000000000002,0.24,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 07:00:00,0.0,0.0,0.027733,0.0,0.0319748334,0.0,0.0521993334,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 08:00:00,0.0,0.0,0.027561500000000003,0.0,0.031893667,0.0,0.0354376666,0.24000000000000002,0.24000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 09:00:00,0.0,0.0,0.0276680002,0.0,0.032001666600000006,0.0,0.0559268334,0.22,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 10:00:00,0.0,0.0,0.027738,0.0,0.0322248334,0.0,0.0285001666,0.22000000000000003,0.22,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 11:00:00,0.0,0.0,0.0276648336,0.0,0.0322615,0.0,0.0564883334,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 12:00:00,0.0,0.0,0.027613,0.0,0.0322726668,0.0,0.045920333199999996,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 13:00:00,0.0,0.0,0.0277359998,0.0,0.032518667,0.0,0.038927333200000004,2.56,2.56,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 14:00:00,0.0,0.0,0.027688499800000002,0.0,0.0323866666,0.0,0.0557103334,5.0,5.0,0.0,2.5,0.0,0.0,0.0,0.0
23960,2012-04-04 15:00:00,0.0,0.0,0.38229850000000004,0.0,0.032344,0.0,0.032747499799999996,0.94,0.94,0.0,0.4,0.0,0.0,0.12,0.0
23960,2012-04-04 16:00:00,0.0,0.0,2.1505326666,0.0,0.0441198334,0.0,0.058288333399999996,2.14,2.14,0.0,1.02,0.0,0.0,0.0,0.0
23960,2012-04-04 17:00:00,0.0,0.0,2.0805255,0.0,0.043291167000000005,0.0,0.0628701668,2.4000000000000004,2.4,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 18:00:00,0.0,0.0,0.0311538332,0.0,0.0493796664,0.0,0.0615771666,2.4200000000000004,2.42,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 19:00:00,0.0,0.0,0.33795883320000003,0.0,0.0437070002,0.0,0.0312633334,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 20:00:00,0.0,0.0,2.1214018331999998,0.0,0.0315336668,0.0,0.0635851666,2.42,2.42,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 21:00:00,0.0,0.0,2.1124401666,0.0,0.0313681666,0.0,0.0594895,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-04 22:00:00,0.0,0.0,2.1381825,0.0,0.0312583336,0.0,0.062739,3.4,3.4000000000000004,0.0,1.02,0.0,0.0,0.0,0.0
23960,2012-04-04 23:00:00,0.0,0.0,2.1466151666,0.0,0.0312506668,0.0,0.0596936666,2.44,2.44,0.0,0.0,0.0,0.0,0.0,0.0
23960,2012-04-05 00:00:00,0.0,0.0,2.1767708334,0.0,0.0312610002,0.0,0.0342975,2.3800000000000003,2.38,0.0,0.0,0.0,0.0,0.0,0.0
