siteid,time,InteriorLighting,Ventilation,Heating,Cooking,Electronics,HeatCool,Refrigeration,Service,Total,Panel,WaterHeating,Appliances,ExteriorLighting,Miscellaneous,Cooling
13975,2012-04-01 00:00:00,0.08706666660000001,0.0,0.0,0.0,0.0947891666,0.0,0.1290365,3.46,3.46,0.0,0.0,2.3198306666,0.0,0.0,0.0
13975,2012-04-01 01:00:00,0.0,0.0,0.0,0.0,0.09483083320000002,0.0,0.1204023332,1.2400000000000002,1.24,0.0,0.0,0.819477,0.0,0.0,0.0
13975,2012-04-01 02:00:00,0.0,0.0,0.0,0.0,0.095056,0.0,0.12218883319999999,0.56,0.56,0.0,0.0,0.0391165,0.0,0.0,0.0
13975,2012-04-01 03:00:00,0.0,0.0,0.0,0.0,0.0953408334,0.0,0.11837266660000001,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0
13975,2012-04-01 04:00:00,0.0,0.0,0.0,0.0,0.058591000000000004,0.0,0.1188678332,0.5599999999999999,0.56,0.0,0.0,0.1064055,0.0,0.0,0.0
13975,2012-04-01 05:00:00,0.0,0.0,0.0,0.0,0.035206999999999995,0.0,0.12951249999999997,0.7,0.7000000000000001,0.0,0.0,0.18414233340000002,0.0,0.0,0.0
13975,2012-04-01 06:00:00,0.0,0.0,0.0,0.0,0.034995666599999996,0.0,0.1326658334,0.6,0.6,0.0,0.0,0.18356966660000001,0.0,0.0,0.0
13975,2012-04-01 07:00:00,0.0128,0.0,0.0,0.0,0.034994,0.0,0.1316348332,1.1600000000000001,1.1600000000000001,0.0,0.0,0.2230036668,0.0,0.0,0.0
13975,2012-04-01 08:00:00,0.4208244444,0.0,0.0,0.0,0.0350153334,0.0,0.1203094998,2.8200000000000003,2.8200000000000003,0.0,0.0,0.1847396668,0.0,0.0,0.0
13975,2012-04-01 09:00:00,0.16119999999999998,0.0,0.0,0.26,0.0350498334,0.0,0.23026533320000003,3.02,3.0200000000000005,0.0,0.0,0.1818253334,0.0,0.0,0.0
13975,2012-04-01 10:00:00,0.1224372222,0.0,0.0,0.0,0.0350655002,0.0,0.1504481666,1.3,1.3,0.0,0.0,0.1806481668,0.0,0.0,0.0
13975,2012-04-01 11:00:00,0.48633055559999994,0.0,0.0,1.02,0.0355555002,0.0,0.12466200000000001,2.1799999999999997,2.18,0.0,0.0,0.1801404998,0.0,0.0,0.0
13975,2012-04-01 12:00:00,0.8313333334,0.0,0.0,1.86,0.0958988334,0.0,0.1399905,3.8000000000000003,3.8000000000000003,0.0,0.0,0.18025783320000002,0.0,0.0,0.0
13975,2012-04-01 13:00:00,0.7391538888,0.0,0.0,0.0,0.09573483340000001,0.0,0.14779016679999998,6.5,6.5,0.0,0.0,4.7209863334,0.0,0.0,0.0
13975,2012-04-01 14:00:00,1.5934094444,0.0,0.0,0.0,0.0957575,0.0,0.1700226668,2.12,2.12,0.0,0.0,0.1866464998,0.0,0.0,0.0
13975,2012-04-01 15:00:00,1.7818038889999999,0.0,0.0,0.0,0.0963471666,0.0,0.172537,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0
13975,2012-04-01 16:00:00,1.126,0.0,0.0,0.0,0.09166316660000001,0.0,0.18404766660000002,2.3200000000000003,2.32,0.0,0.0,0.6055631668,0.0,0.0,0.0
13975,2012-04-01 17:00:00,0.6246666666,0.0,0.0,1.86,0.0957675,0.0,0.1706911666,8.899999999999999,8.9,0.0,0.0,4.9458913334000005,0.0,0.0,0.0
13975,2012-04-01 18:00:00,0.2528,0.0,0.0,2.54,0.0955693334,0.0,0.1681056668,8.739999999999998,8.74,0.0,0.0,4.465073000199999,0.0,0.0,0.0
13975,2012-04-01 19:00:00,0.262125,0.0,0.0,0.0,0.0946893332,0.0,0.1578680002,2.4400000000000004,2.44,0.0,0.0,0.7849294998,0.0,0.0,0.0
13975,2012-04-01 20:00:00,0.3235338888,0.0,0.0,0.0,0.0765536666,0.0,0.2102071668,1.52,1.52,0.0,0.0,0.21069649999999998,0.0,0.0,0.0
13975,2012-04-01 21:00:00,0.45,0.0,0.0,0.0,0.0569358334,0.0,0.20585433320000002,1.72,1.72,0.0,0.0,0.1970620002,0.0,0.0,0.0
13975,2012-04-01 22:00:00,0.5426666666,0.0,0.0,0.0,0.0956088334,0.0,0.20531133340000002,2.34,2.34,0.0,0.0,0.7407968332000001,0.0,0.0,0.0
13975,2012-04-01 23:00:00,0.40727500000000005,0.0,0.0,0.0,0.0950881666,0.0,0.170349,6.04,6.04,0.0,0.0,4.5574101667999996,0.0,0.0,0.0
13975,2012-04-02 00:00:00,0.1726666666,0.0,0.0,0.0,0.07333100000000001,0.0,0.1143388332,1.66,1.66,0.0,0.0,1.0562991666000001,0.0,0.0,0.0
13975,2012-04-02 01:00:00,0.0,0.0,0.0,0.0,0.09546450000000001,0.0,0.1326796668,0.56,0.56,0.0,0.0,0.17744300000000002,0.0,0.0,0.0
13975,2012-04-02 02:00:00,0.0,0.0,0.0,0.0,0.0956201668,0.0,0.14571733320000002,0.56,0.56,0.0,0.0,0.1783450002,0.0,0.0,0.0
