siteid,time,InteriorLighting,Ventilation,Heating,Cooking,Electronics,HeatCool,Refrigeration,Service,Total,Panel,WaterHeating,Appliances,ExteriorLighting,Miscellaneous,Cooling
21343,2012-04-01 00:00:00,0.0203433354,0.0,0.0,0.0,0.0,0.0,0.2332614998,0.7,0.7,0.04,0.0,0.08,0.0,0.0,0.0
21343,2012-04-01 01:00:00,0.0049899982,0.0,0.0,0.0,0.0,0.0,0.15409900040000002,1.1800000000000002,1.1800000000000002,0.04,0.48,0.08,0.0,0.04,0.0
21343,2012-04-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1875556666,0.7,0.7,0.06,0.0,0.08,0.0,0.0,0.0
21343,2012-04-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.145291167,0.6799999999999999,0.6799999999999999,0.04,0.0,0.1,0.0,0.0,0.0
21343,2012-04-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.13758266660000001,0.6000000000000001,0.6000000000000001,0.04,0.0,0.08,0.0,0.0,0.0
21343,2012-04-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1796923332,1.1400000000000001,1.1400000000000001,0.06,0.48000000000000004,0.08,0.0,0.0,0.0
21343,2012-04-01 06:00:00,0.0025197,0.0,0.0,0.0,0.0,0.0,0.1640233336,0.8800000000000001,0.88,0.04,0.0,0.08,0.0,0.0,0.0
21343,2012-04-01 07:00:00,0.3557558,0.0,0.0,0.0,0.0,0.0,0.1243754998,2.04,2.04,0.04,0.0,0.2,0.0,0.04,0.0
21343,2012-04-01 08:00:00,0.3914844446,0.0,0.0,0.18000000000000002,0.0,0.0,0.13091083339999998,2.2199999999999998,2.2199999999999998,0.04,0.48,0.2,0.0,0.0,0.0
21343,2012-04-01 09:00:00,0.3579845006,0.0,0.0,0.0,0.0,0.0,0.1428776666,3.7799999999999994,3.7800000000000002,0.06,1.1600000000000001,1.26,0.0,0.04,0.0
21343,2012-04-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1637461666,1.5000000000000002,1.5,0.04,0.0,0.7,0.0,0.0,0.0
21343,2012-04-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1500215,0.8200000000000001,0.8200000000000001,0.04,0.0,0.1,0.0,0.0,0.0
21343,2012-04-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.16121416640000003,1.2200000000000002,1.22,0.06,0.44,0.08,0.0,0.0,0.0
21343,2012-04-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2566375002,1.1800000000000002,1.18,0.04,0.0,0.08,0.0,0.0,0.0
21343,2012-04-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.21581166680000002,1.1,1.1,0.04,0.0,0.08,0.0,0.0,0.0
21343,2012-04-01 15:00:00,0.0688833334,0.0,0.0,0.0,0.0,0.0,0.1837431666,2.08,2.08,0.06,0.5,0.1,0.0,0.04,0.0
21343,2012-04-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.18444066679999999,1.02,1.02,0.04,0.0,0.08,0.0,0.0,0.0
